store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,banner,province_code,province_name,cma_code,cma_name,cma_type,fsa,coord_source,geo_source,osm_id,osm_type
osm:way/462892945,,,Fortinos,open,,,,,Ontario,,CA,43.4071037,-79.804377,America/Toronto,Supermarket,,,Fortinos,ON,Ontario,537,Hamilton,B,,osm,osm+pip,462892945,way
osm:way/464662966,,,No Frills,open,,,,,Manitoba,,CA,53.8285118,-101.2537471,America/Winnipeg,Discount,,,No Frills,MB,Manitoba,,,,,osm,osm+pip,464662966,way
osm:way/466704825,,,Loblaws,open,1980 Ogilvie Road,,,,Ontario,,CA,45.4334476,-75.6104175,America/Toronto,Supermarket,,,Loblaws,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,466704825,way
osm:way/470022440,,,Your Independent Grocer,open,1160 Beaverwood Road,,,,Ontario,K4M 1A5,CA,45.2225869,-75.6830681,America/Toronto,Supermarket,,613-692-2828,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K4M,osm,osm+postcode_letter,470022440,way
osm:way/470376943,,,Your Independent Grocer,open,5911 Perth Street,,,,Ontario,,CA,45.203103,-75.828962,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,470376943,way
osm:way/470443608,,,Loblaws,open,3201 Greenbank Road,,,,Ontario,K2J 4H9,CA,45.2680649,-75.7433642,America/Toronto,Supermarket,,613-825-0812,Loblaws,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K2J,osm,osm+postcode_letter,470443608,way
osm:way/470835932,,,Your Independent Grocer,open,685 River Road,Ottawa,,,Ontario,K1V 2G2,CA,45.2705595,-75.6974182,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K1V,osm,osm+postcode_letter,470835932,way
osm:way/471137339,,,Your Independent Grocer,open,,,,,Ontario,,CA,45.8898106,-77.2603393,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,516,Petawawa,D,,osm,osm+pip,471137339,way
osm:way/471797444,,,Your Independent Grocer,open,1251 Stittsville Main Street,,,,Ontario,,CA,45.268989,-75.928515,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,471797444,way
osm:way/471898445,,https://www.realcanadiansuperstore.ca/store-locator/details/1071,Real Canadian Superstore,open,4270 Innes Road,Ottawa,,,Ontario,K4A 5E6,CA,45.456645,-75.4943925,America/Toronto,Hypermarket,,613-824-0842,Real Canadian Superstore,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K4A,osm,osm+postcode_letter,471898445,way
osm:way/478366946,,,Your Independent Grocer,open,3777 Strandherd Drive,,,,Ontario,K2J 4B1,CA,45.2680742,-75.746691,America/Toronto,Supermarket,,613-843-9413,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K2J,osm,osm+postcode_letter,478366946,way
osm:way/479615888,,,Your Independent Grocer,open,,,,,Ontario,,CA,43.260188,-81.1154802,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,,,,,osm,osm+pip,479615888,way
osm:way/482250851,,,Your Independent Grocer,open,,,,,Ontario,,CA,44.4510514,-81.3784399,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,,,,,osm,osm+pip,482250851,way
osm:way/483138515,,https://www.maxi.ca/fr/store-locator/details/8777,Maxi Brossard Du Quartier,open,1035 Boulevard du Quartier,Brossard,,,Quebec,J4Y 0B4,CA,45.4568465,-73.4187786,America/Toronto,Discount,,450-462-2823,Maxi,QC,Quebec,462,Montréal,B,J4Y,osm,osm+postcode_letter,483138515,way
osm:way/484587044,,,Maxi,open,,,,,Quebec,,CA,48.4436575,-71.0799337,America/Toronto,Discount,,,Maxi,QC,Quebec,408,Saguenay,B,,osm,osm+pip,484587044,way
osm:way/485194417,,,Your Independent Grocer,open,1910 St-Laurent Boulevard,,,,Ontario,,CA,45.3981165,-75.6241505,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,485194417,way
osm:way/485239248,,,Loblaws,open,2210 Bank Street,,,,Ontario,K1V 1J5,CA,45.3574385,-75.6566945,America/Toronto,Supermarket,,613-733-1377,Loblaws,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K1V,osm,osm+postcode_letter,485239248,way
osm:way/485685918,,,Your Independent Grocer,open,1619 Orléans Boulevard,,,,Ontario,,CA,45.459551,-75.5240985,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,485685918,way
osm:way/485972950,,https://www.realcanadiansuperstore.ca/store-locator/details/1537,Real Canadian Superstore,open,,,,,Alberta,,CA,53.4083849,-113.5371478,America/Edmonton,Hypermarket,,,Real Canadian Superstore,AB,Alberta,835,Edmonton,B,,osm,osm+pip,485972950,way
osm:way/486420938,,https://www.loblaws.ca/store-locator/details/1652,大統華 T&T Supermarket,open,10 Sage Hill Plaza NW,Calgary,,,Alberta,T3R 0S5,CA,51.1698193,-114.1516389,America/Edmonton,Asian Specialty,,587-755-6966,T&T Supermarket,AB,Alberta,825,Calgary,B,T3R,osm,osm+postcode_letter,486420938,way
osm:way/489060898,,,Your Independent Grocer,open,,,,,Ontario,,CA,44.8925158,-76.0267762,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,,,,,osm,osm+pip,489060898,way
osm:way/489386146,,,Zehrs,open,,,,,Ontario,,CA,42.0394467,-82.7260182,America/Toronto,Supermarket,,,Zehrs,ON,Ontario,559,Windsor,B,,osm,osm+pip,489386146,way
osm:way/494705335,,https://www.nofrills.ca,No Frills,open,Haysville Road,,,,Ontario,,CA,43.3704188,-80.7034646,America/Toronto,Discount,,,No Frills,ON,Ontario,541,Kitchener - Cambridge - Waterloo,B,,osm,osm+pip,494705335,way
osm:way/498416994,,,No Frills,open,990 Jones Road,Midland,,,Ontario,L4R 0G1,CA,44.7278698,-79.8722852,America/Toronto,Discount,,,No Frills,ON,Ontario,571,Midland,D,L4R,osm,osm+postcode_letter,498416994,way
osm:way/498689079,,,Fortinos,open,,,,,Ontario,,CA,43.2226351,-79.7486776,America/Toronto,Supermarket,,,Fortinos,ON,Ontario,537,Hamilton,B,,osm,osm+pip,498689079,way
osm:way/511767965,,,Maxi,open,,,,,Quebec,,CA,45.7748689,-71.9378039,America/Toronto,Discount,,,Maxi,QC,Quebec,,,,,osm,osm+pip,511767965,way
osm:way/515021252,,https://www.nofrills.ca/LCLOnline/home.jsp?_requestid=4925909,No Frills,open,309 Rue Main,,,,New Brunswick,E4P 2A8,CA,46.218213,-64.5459287,America/Moncton,Discount,,,No Frills,NB,New Brunswick,,,,E4P,osm,osm+postcode_letter,515021252,way
osm:way/517709965,,,Your Independent Grocer,open,,,,,Ontario,,CA,46.4211067,-81.1419983,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,580,Greater Sudbury / Grand Sudbury,B,,osm,osm+pip,517709965,way
osm:way/521971881,,,Zehrs,open,263 Huron Road,Goderich,,,Ontario,,CA,43.7323209,-81.6880701,America/Toronto,Supermarket,,,Zehrs,ON,Ontario,,,,,osm,osm+pip,521971881,way
osm:way/523329800,,,Wholesale Club,open,37 O'Leary Avenue,St. John's,,,Newfoundland and Labrador,,CA,47.5597985,-52.7599908,America/St_Johns,Wholesale,,,Wholesale Club,NL,Newfoundland and Labrador,001,St. John's,B,,osm,osm+pip,523329800,way
osm:way/524834128,,,No Frills,open,,,,,Ontario,,CA,44.308239,-77.801566,America/Toronto,Discount,,,No Frills,ON,Ontario,,,,,osm,osm+pip,524834128,way
osm:way/526891709,,,No Frills,open,,,,,Ontario,,CA,42.7860905,-80.9808403,America/Toronto,Discount,,,No Frills,ON,Ontario,,,,,osm,osm+pip,526891709,way
osm:way/527128841,,,Your Independent Grocer,open,,,,,Northwest Territories,,CA,62.4554107,-114.3707268,America/Yellowknife,Supermarket,,,Your Independent Grocer,NT,Northwest Territories,995,Yellowknife,D,,osm,osm+pip,527128841,way
osm:way/527810469,,https://www.realcanadiansuperstore.ca/store-locator/details/2823,Real Canadian Superstore,open,626 Victoria Street,Strathroy,,,Ontario,N7G 3C1,CA,42.9672561,-81.6337926,America/Toronto,Hypermarket,,519-245-5277,Real Canadian Superstore,ON,Ontario,555,London,B,N7G,osm,osm+postcode_letter,527810469,way
osm:way/529701908,,,No Frills,open,,,,,Ontario,,CA,43.783167,-79.2932105,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,529701908,way
osm:way/537004812,,https://www.realcanadiansuperstore.ca/store-locator/details/1581,Real Canadian Superstore,open,591 15 Street East,Prince Albert,,,Saskatchewan,S6V 1G3,CA,53.1979838,-105.739104,America/Regina,Hypermarket,,306-953-8100,Real Canadian Superstore,SK,Saskatchewan,745,Prince Albert,D,S6V,osm,osm+postcode_letter,537004812,way
osm:way/540070281,,,Your Independent Grocer,open,,,,,Alberta,,CA,54.7641165,-111.9889021,America/Edmonton,Supermarket,,,Your Independent Grocer,AB,Alberta,,,,,osm,osm+pip,540070281,way
osm:way/541437640,,,Your Independent Grocer,open,10851 100 Street,Westlock,,,Alberta,T7P 2R5,CA,54.1499567,-113.8310445,America/Edmonton,Supermarket,,780-349-7040,Your Independent Grocer,AB,Alberta,,,,T7P,osm,osm+postcode_letter,541437640,way
osm:way/544220876,,,No Frills,open,5080 43 Avenue,Innisfail,,,Alberta,T4G 1C2,CA,52.0295003,-113.9351458,America/Edmonton,Discount,,403-227-4138,No Frills,AB,Alberta,,,,T4G,osm,osm+postcode_letter,544220876,way
osm:way/545770152,,,Messier's Your Independent Grocer,open,,,,,Ontario,,CA,46.4536114,-81.0034984,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,580,Greater Sudbury / Grand Sudbury,B,,osm,osm+pip,545770152,way
osm:way/550684896,,,No Frills,open,200 Ritson Road North,,,,Ontario,,CA,43.9047668,-78.858932,America/Toronto,Discount,,,No Frills,ON,Ontario,532,Oshawa,B,,osm,osm+pip,550684896,way
osm:way/550762888,,,Loblaws,open,,,,,New Brunswick,,CA,46.9912063,-65.5723792,America/Moncton,Supermarket,,,Loblaws,NB,New Brunswick,329,Miramichi,D,,osm,osm+pip,550762888,way
osm:way/551739781,,https://www.realcanadiansuperstore.ca/store-locator/details/1538,Real Canadian Superstore,open,,,,,Alberta,,CA,53.4371691,-113.6177095,America/Edmonton,Hypermarket,,,Real Canadian Superstore,AB,Alberta,835,Edmonton,B,,osm,osm+pip,551739781,way
osm:way/555863624,,,Your Independent Grocer,open,,,,,Ontario,,CA,44.29307,-78.290826,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,529,Peterborough,B,,osm,osm+pip,555863624,way
osm:way/562754443,,,Valu-mart,open,215 Main Street,Thessalon,,,Ontario,P0R 1L0,CA,46.2577467,-83.5558808,America/Toronto,Supermarket,,705-842-2132,Valu-Mart,ON,Ontario,,,,P0R,osm,osm+postcode_letter,562754443,way
osm:way/578268905,,https://www.nofrills.ca/en/store-locator/details/7943,Connor & Kennedy's No Frills,open,2681 Alta Vista Drive,,,,Ontario,,CA,45.3722622,-75.6630259,America/Toronto,Discount,,,No Frills,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,578268905,way
osm:way/598939804,,,Your Independent Grocer,open,451 Main Street,Kentville,,,Nova Scotia,B4N 3X9,CA,45.0780976,-64.4979585,America/Halifax,Supermarket,,902-678-3893,Your Independent Grocer,NS,Nova Scotia,210,Kentville,D,B4N,osm,osm+postcode_letter,598939804,way
osm:way/605371380,,,Your Independent Grocer,open,2241 Riverside Drive,,,,Ontario,,CA,45.3858565,-75.6764458,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,605371380,way
osm:way/605393493,,,大統華 T&T Supermarket,open,300 Eagleson Road,,,,Ontario,,CA,45.3011477,-75.877602,America/Toronto,Asian Specialty,,613-270-9697,T&T Supermarket,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,,osm,osm+pip,605393493,way
osm:way/613907688,,,No Frills,open,,,,,Alberta,,CA,53.6299262,-113.4296471,America/Edmonton,Discount,,,No Frills,AB,Alberta,835,Edmonton,B,,osm,osm+pip,613907688,way
osm:way/616359879,,,Your Independent Grocer,open,2600 County Road 43,Kemptville,,,Ontario,K0G 1J0,CA,45.0186789,-75.6552339,America/Toronto,Supermarket,,613-258-5966,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K0G,osm,osm+postcode_letter,616359879,way
osm:way/620501508,,https://www.yourindependentgrocer.ca/store-locator/details/2670,Your Independent Grocer,open,596 Montréal Road,,,,Ontario,K1K 0T9,CA,45.4411092,-75.64319,America/Toronto,Supermarket,,613-745-0788,Your Independent Grocer,ON,Ontario,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,K1K,osm,osm+postcode_letter,620501508,way
osm:way/623918811,,https://www.maxi.ca/fr/store-locator/details/7549,Maxi,open,3185 Rue Beaubien Est,Montréal,,,Quebec,H1Y 1H5,CA,45.5541557,-73.5874309,America/Toronto,Discount,,514-721-2433,Maxi,QC,Quebec,462,Montréal,B,H1Y,osm,osm+postcode_letter,623918811,way
osm:way/634352711,,,No Frills,open,,,,,Ontario,,CA,42.1744219,-82.8196478,America/Toronto,Discount,,,No Frills,ON,Ontario,559,Windsor,B,,osm,osm+pip,634352711,way
osm:way/636933404,,,No Frills,open,80 King Avenue West,Newcastle,,,Ontario,,CA,43.9174205,-78.5906847,America/Toronto,Discount,,,No Frills,ON,Ontario,532,Oshawa,B,,osm,osm+pip,636933404,way
osm:way/637208403,,,Your Independent Grocer,open,,,,,Ontario,,CA,45.2993801,-74.6296096,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,,,,,osm,osm+pip,637208403,way
osm:way/638603630,,https://www.nofrills.ca/store-locator/Ray’s%20NOFRILLS%20Abbotsford/3629?storeId=3629,No Frills,open,34249 Marshall Road,,,,British Columbia,V2S 1L8,CA,49.0387537,-122.2760227,America/Vancouver,Discount,,,No Frills,BC,British Columbia,932,Abbotsford - Mission,B,V2S,osm,osm+postcode_letter,638603630,way
osm:way/642311527,,,No Frills,open,,,,,Manitoba,,CA,50.1426852,-96.8727431,America/Winnipeg,Discount,,,No Frills,MB,Manitoba,,,,,osm,osm+pip,642311527,way
osm:way/657122087,,,Loblaws,open,1100 Princess Street,Kingston,,,Ontario,K7L 5G8,CA,44.242835,-76.5185585,America/Toronto,Supermarket,,,Loblaws,ON,Ontario,521,Kingston,B,K7L,osm,osm+postcode_letter,657122087,way
osm:way/657475613,,,Wholesale Club,open,314 Elliott Avenue,Kingston,,,Ontario,,CA,44.255589,-76.494532,America/Toronto,Wholesale,,,Wholesale Club,ON,Ontario,521,Kingston,B,,osm,osm+pip,657475613,way
osm:way/659728828,,,No Frills,open,,Toronto,,,Ontario,,CA,43.823829,-79.2989355,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,659728828,way
osm:way/661330555,,https://www.realcanadiansuperstore.ca/store-locator/details/2809,Real Canadian Superstore,open,1755 Brimley Road,Toronto,,,Ontario,M1P 0A3,CA,43.7780155,-79.263211,America/Toronto,Hypermarket,,416-279-0802,Real Canadian Superstore,ON,Ontario,535,Toronto,B,M1P,osm,osm+postcode_letter,661330555,way
osm:way/662454002,,,Fortinos,open,,,,,Ontario,,CA,43.792979,-79.623687,America/Toronto,Supermarket,,,Fortinos,ON,Ontario,535,Toronto,B,,osm,osm+pip,662454002,way
osm:way/665976421,,,Maxi,open,260 Rue Saint-Cyrille,,,,Quebec,G3L 5B6,CA,46.8888759,-71.8329662,America/Toronto,Discount,,,Maxi,QC,Quebec,,,,G3L,osm,osm+postcode_letter,665976421,way
osm:way/671687193,,,Your Independent Grocer,open,8200 Bear Paw Trail,Whistler,,,British Columbia,,CA,50.1565861,-122.9549831,America/Vancouver,Supermarket,,,Your Independent Grocer,BC,British Columbia,,,,,osm,osm+postcode_letter,671687193,way
osm:way/672447230,,,No Frills,open,10 Vanderbilt Common,Spruce Grove,,,Alberta,T7X 0V6,CA,53.5633212,-113.8828179,America/Edmonton,Discount,,,No Frills,AB,Alberta,835,Edmonton,B,T7X,osm,osm+postcode_letter,672447230,way
osm:way/676389093,,,No Frills,open,1530 Albion Road,Etobicoke,,,Ontario,,CA,43.7419443,-79.5862025,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,676389093,way
osm:way/680388211,,,No Frills,open,1 York Gate Boulevard,Toronto,,,Ontario,M3N 3A1,CA,43.7590286,-79.518805,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,M3N,osm,osm+postcode_letter,680388211,way
osm:way/688456482,,,Your Independent Grocer,open,,,,,Ontario,,CA,44.9079111,-76.2661413,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,,,,,osm,osm+pip,688456482,way
osm:way/689919946,,,No Frills,open,,,,,Ontario,,CA,43.3201558,-79.9130005,America/Toronto,Discount,,,No Frills,ON,Ontario,537,Hamilton,B,,osm,osm+pip,689919946,way
osm:way/690132529,,,Your Independent Grocer,open,,,,,Ontario,,CA,42.8823217,-82.1499656,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,,,,,osm,osm+pip,690132529,way
osm:way/691048011,,,No Frills,open,,,,,Ontario,,CA,44.7499533,-79.8849053,America/Toronto,Discount,,,No Frills,ON,Ontario,571,Midland,D,,osm,osm+pip,691048011,way
osm:way/692592641,,,Zehrs,open,,,,,Ontario,,CA,43.178727,-79.2437904,America/Toronto,Supermarket,,,Zehrs,ON,Ontario,539,St. Catharines - Niagara,B,,osm,osm+pip,692592641,way
osm:way/696247479,,,Fortinos,open,700 Lawrence Avenue West,North York,,,Ontario,,CA,43.7170633,-79.447174,America/Toronto,Supermarket,,416-785-9843,Fortinos,ON,Ontario,535,Toronto,B,,osm,osm+pip,696247479,way
osm:way/696547796,,,大統華 T&T Supermarket,open,1 Promenade Circle,,,,Ontario,L4J 4P8,CA,43.8080407,-79.4520816,America/Toronto,Asian Specialty,,,T&T Supermarket,ON,Ontario,535,Toronto,B,L4J,osm,osm+postcode_letter,696547796,way
osm:way/696957668,,,No Frills,open,6220 Yonge Street,North York,,,Ontario,,CA,43.7947957,-79.4218603,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,696957668,way
osm:way/699020069,,,No Frills,open,,,,,Ontario,,CA,43.5433498,-79.6821044,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,699020069,way
osm:way/699079990,,,No Frills,open,,,,,Ontario,,CA,45.3134244,-75.0864026,America/Toronto,Discount,,,No Frills,ON,Ontario,,,,,osm,osm+pip,699079990,way
osm:way/699417492,,,No Frills,open,900 Dufferin Street,,,,Ontario,,CA,43.6553479,-79.4343434,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,699417492,way
osm:way/700199219,,,No Frills,open,,,,,Ontario,,CA,43.7225366,-79.6988316,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,700199219,way
osm:way/700747177,,,Valu-mart,open,,,,,Ontario,,CA,44.9002392,-75.1840466,America/Toronto,Supermarket,,,Valu-Mart,ON,Ontario,,,,,osm,osm+pip,700747177,way
osm:way/701945852,,,No Frills,open,,,,,Ontario,,CA,43.7572265,-79.230591,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,701945852,way
osm:way/702147773,,https://www.zehrs.ca/,Zehrs,open,,,,,Ontario,,CA,43.1341599,-79.225667,America/Toronto,Supermarket,,,Zehrs,ON,Ontario,539,St. Catharines - Niagara,B,,osm,osm+pip,702147773,way
osm:way/704948305,,,No Frills,open,,,,,Ontario,,CA,44.6317613,-79.4335578,America/Toronto,Discount,,,No Frills,ON,Ontario,569,Orillia,D,,osm,osm+pip,704948305,way
osm:way/706078541,,,No Frills,open,McLevin Avenue,Scarborough,,,Ontario,,CA,43.8083407,-79.2235787,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,706078541,way
osm:way/706238086,,,Fortinos,open,,,,,Ontario,,CA,43.2318888,-79.7667531,America/Toronto,Supermarket,,,Fortinos,ON,Ontario,537,Hamilton,B,,osm,osm+pip,706238086,way
osm:way/707333863,,,Zehrs,open,555 Davenport Road,Waterloo,,,Ontario,N2L 6L2,CA,43.4969686,-80.5251286,America/Toronto,Supermarket,,519-746-0125,Zehrs,ON,Ontario,541,Kitchener - Cambridge - Waterloo,B,N2L,osm,osm+postcode_letter,707333863,way
osm:way/709072009,,,No Frills,open,,,,,Ontario,,CA,43.8839843,-79.0457496,America/Toronto,Discount,,,No Frills,ON,Ontario,535,Toronto,B,,osm,osm+pip,709072009,way
osm:way/746272420,,https://www.nofrills.ca/en/store-locator/details/3117,No Frills,open,1275 Highbury Avenue,,,,Ontario,,CA,43.0169112,-81.2159891,America/Toronto,Discount,,866-987-6453,No Frills,ON,Ontario,555,London,B,,osm,osm+pip,746272420,way
osm:way/749940459,,,No Frills,open,,,,,Ontario,,CA,42.1047552,-83.108104,America/Toronto,Discount,,,No Frills,ON,Ontario,559,Windsor,B,,osm,osm+pip,749940459,way
osm:way/750923022,,,Valu-mart,open,,,,,Ontario,,CA,43.0044003,-82.3862934,America/Toronto,Supermarket,,,Valu-Mart,ON,Ontario,562,Sarnia,K,,osm,osm+pip,750923022,way
osm:way/750973767,,,Zehrs,open,,,,,Ontario,,CA,42.3147842,-82.8666256,America/Toronto,Supermarket,,,Zehrs,ON,Ontario,559,Windsor,B,,osm,osm+pip,750973767,way
osm:way/755501835,,,Your Independent Grocer,open,,,,,Ontario,,CA,44.1037926,-77.5539522,America/Toronto,Supermarket,,,Your Independent Grocer,ON,Ontario,522,Belleville - Quinte West,B,,osm,osm+pip,755501835,way
osm:way/755515541,,,Valu-mart,open,,,,,Ontario,,CA,44.310692,-77.9571272,America/Toronto,Supermarket,,,Valu-Mart,ON,Ontario,,,,,osm,osm+pip,755515541,way
osm:way/755554888,,,No Frills,open,,,,,Ontario,,CA,44.3004256,-78.3191718,America/Toronto,Discount,,,No Frills,ON,Ontario,529,Peterborough,B,,osm,osm+pip,755554888,way
