store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,county_name,cbsa_name,cbsa_metro,csa_name
2460,yukon,https://www.target.com/sl/yukon/2460,Yukon,Open,1700 Garth Brooks Blvd,Yukon,Canadian,Oklahoma,OK,73099-6387,US,35.481206,-97.763445,America/Chicago,Pfresh,126842,405-494-3179,40,40017,40017301302,400173013023012,36420,416,Canadian County,"Oklahoma City, OK",TRUE,"Oklahoma City-Shawnee, OK"
2461,amsterdam,https://www.target.com/sl/amsterdam/2461,Amsterdam,Open,100 Amsterdam Commons,Amsterdam,Montgomery,New York,NY,12010-7565,US,42.965271,-74.190215,America/New_York,Pfresh,127049,518-770-7180,36,36057,36057072100,360570721003015,11220,104,Montgomery County,"Amsterdam, NY",FALSE,"Albany-Schenectady, NY"
2462,simi-valley-tierra-rejada-road,https://www.target.com/sl/simi-valley-tierra-rejada-road/2462,Simi Valley Tierra Rejada Road,Open,51 Tierra Rejada Rd,Simi Valley,Ventura,California,CA,93065-2902,US,34.273194,-118.797049,America/Los_Angeles,Pfresh,141698,805-416-5790,06,06111,06111007700,061110077001024,37100,348,Ventura County,"Oxnard-Thousand Oaks-Ventura, CA",TRUE,"Los Angeles-Long Beach, CA"
2463,rancho-cordova,https://www.target.com/sl/rancho-cordova/2463,Rancho Cordova,Open,10881 Olson Dr,Rancho Cordova,Sacramento,California,CA,95670-5646,US,38.59605,-121.286,America/Los_Angeles,Pfresh,138009,916-503-2512,06,06067,06067009010,060670090104062,40900,472,Sacramento County,"Sacramento-Roseville-Folsom, CA",TRUE,"Sacramento-Roseville, CA"
2465,balboa,https://www.target.com/sl/balboa/2465,Balboa,Open,5680 Balboa Ave,San Diego,San Diego,California,CA,92111-2702,US,32.822049,-117.179293,America/Los_Angeles,Pfresh,152505,858-309-6564,06,06073,06073008507,060730085074001,41740,,San Diego County,"San Diego-Chula Vista-Carlsbad, CA",TRUE,
2467,park-north,https://www.target.com/sl/park-north/2467,Park North,Open,746 NW Loop 410,San Antonio,Bexar,Texas,TX,78216-5609,US,29.517056,-98.504488,America/Chicago,Pfresh,128863,210-424-2301,48,48029,48029190901,480291909011003,41700,484,Bexar County,"San Antonio-New Braunfels, TX",TRUE,"San Antonio-New Braunfels-Kerrville, TX"
2468,hesperia,https://www.target.com/sl/hesperia/2468,Hesperia,Open,12795 Main St,Hesperia,San Bernardino,California,CA,92345-9110,US,34.425036,-117.383994,America/Los_Angeles,SuperTarget,177717,760-949-3062,06,06071,06071010042,060710100421009,40140,348,San Bernardino County,"Riverside-San Bernardino-Ontario, CA",TRUE,"Los Angeles-Long Beach, CA"
2469,visalia-north,https://www.target.com/sl/visalia-north/2469,Visalia North,Open,3308 N Dinuba Blvd,Visalia,Tulare,California,CA,93291-8718,US,36.358716,-119.295256,America/Los_Angeles,Pfresh,143941,559-302-1850,06,06107,06107001009,061070010091001,47300,,Tulare County,"Visalia, CA",TRUE,
2470,san-pedro,https://www.target.com/sl/san-pedro/2470,San Pedro,Open,1701 N Gaffey St,San Pedro,Los Angeles,California,CA,90731-1274,US,33.760087,-118.293472,America/Los_Angeles,Pfresh,132314,310-507-6289,06,06037,06037295103,060372951031010,31080,348,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",TRUE,"Los Angeles-Long Beach, CA"
2471,menifee,https://www.target.com/sl/menifee/2471,Menifee,Open,30340 Haun Rd,Menifee,Riverside,California,CA,92584-6806,US,33.680105,-117.172837,America/Los_Angeles,SuperTarget,178324,951-723-6151,06,06065,06065042742,060650427422001,40140,348,Riverside County,"Riverside-San Bernardino-Ontario, CA",TRUE,"Los Angeles-Long Beach, CA"
2472,sparks-south,https://www.target.com/sl/sparks-south/2472,Sparks South,Open,1550 E Lincoln Way,Sparks,Washoe,Nevada,NV,89434-8989,US,39.535435,-119.716892,America/Los_Angeles,Pfresh,144830,775-332-1003,32,32031,32031003112,320310031121001,39900,456,Washoe County,"Reno, NV",TRUE,"Reno-Carson City-Gardnerville Ranchos, NV-CA"
2473,st-matthews,https://www.target.com/sl/st-matthews/2473,St Matthews,Open,4174 Westport Rd,Louisville,Jefferson,Kentucky,KY,40207-2735,US,38.25864,-85.6421,America/New_York,Pfresh,143778,502-992-1039,21,21111,21111010001,211110100013015,31140,350,Jefferson County,"Louisville/Jefferson County, KY-IN",TRUE,"Louisville/Jefferson County--Elizabethtown, KY-IN"
2474,memphis-east,https://www.target.com/sl/memphis-east/2474,Memphis East,Open,5959 Poplar Ave,Memphis,Shelby,Tennessee,TN,38119-3938,US,35.101357,-89.862978,America/Chicago,Pfresh,138671,901-261-5079,47,47157,47157021320,471570213204000,32820,368,Shelby County,"Memphis, TN-MS-AR",TRUE,"Memphis-Clarksdale-Forrest City, TN-MS-AR"
2475,bronx-terminal,https://www.target.com/sl/bronx-terminal/2475,Bronx Terminal,Open,700 Exterior St,Bronx,Bronx,New York,NY,10451-2022,US,40.82341,-73.930513,America/New_York,Pfresh,187458,718-401-5651,,,,,,,,,,
2476,canton,https://www.target.com/sl/canton/2476,Canton,Open,2022 Cumming Hwy,Canton,Cherokee,Georgia,GA,30115-8071,US,34.234597,-84.456684,America/New_York,SuperTarget,188339,678-880-4311,13,13057,13057090603,130570906032001,12060,122,Cherokee County,"Atlanta-Sandy Springs-Roswell, GA",TRUE,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL"
2478,midlothian-perimeter-dr,https://www.target.com/sl/midlothian-perimeter-dr/2478,Midlothian Perimeter Dr,Open,201 Perimeter Dr,Midlothian,Chesterfield,Virginia,VA,23113-7314,US,37.51178,-77.692738,America/New_York,Gen Merch,133802,804-419-8140,51,51041,51041100924,510411009242013,40060,,Chesterfield County,"Richmond, VA",TRUE,
2479,la-sunset,https://www.target.com/sl/la-sunset/2479,LA Sunset,Open,5500 W Sunset Blvd,Los Angeles,Los Angeles,California,CA,90028-8522,US,34.09797,-118.30943,America/Los_Angeles,Pfresh,159950,213-588-7000,06,06037,06037190901,060371909013000,31080,348,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",TRUE,"Los Angeles-Long Beach, CA"
2480,lowell,https://www.target.com/sl/lowell/2480,Lowell,Open,181 Plain St,Lowell,Middlesex,Massachusetts,MA,01852-5132,US,42.623622,-71.318304,America/New_York,Pfresh,137579,978-703-2020,25,25017,25017312200,250173122004010,14460,148,Middlesex County,"Boston-Cambridge-Newton, MA-NH",TRUE,"Boston-Worcester-Providence, MA-RI-NH"
2482,brea,https://www.target.com/sl/brea/2482,Brea,Open,855 E Birch St,Brea,Orange,California,CA,92821-5769,US,33.918693,-117.886971,America/Los_Angeles,Pfresh,162721,714-989-5013,06,06059,06059001504,060590015041002,31080,348,Orange County,"Los Angeles-Long Beach-Anaheim, CA",TRUE,"Los Angeles-Long Beach, CA"
2483,newport,https://www.target.com/sl/newport/2483,Newport,Open,160 Pavilion Pkwy,Newport,Campbell,Kentucky,KY,41071-2884,US,39.088746,-84.477503,America/New_York,Pfresh,134819,859-814-0140,,,,,,,,,,
2485,d'iberville,https://www.target.com/sl/d'iberville/2485,D'Iberville,Open,3867 Promenade Pkwy,D'iberville,Harrison,Mississippi,MS,39540-5363,US,30.454942,-88.899895,America/Chicago,Pfresh,127661,228-233-3301,28,28047,28047003307,280470033071010,25060,,Harrison County,"Gulfport-Biloxi, MS",TRUE,
2486,south-lebanon,https://www.target.com/sl/south-lebanon/2486,South Lebanon,Open,400 Corwin Nixon Blvd,South Lebanon,Warren,Ohio,OH,45065-1196,US,39.378464,-84.220507,America/New_York,Gen Merch,132458,513-494-0700,39,39165,39165032100,391650321001032,17140,178,Warren County,"Cincinnati, OH-KY-IN",TRUE,"Cincinnati-Wilmington, OH-KY-IN"
2487,columbus-new-albany,https://www.target.com/sl/columbus-new-albany/2487,Columbus New Albany,Open,6030 N. Hamilton Rd,Westerville,Franklin,Ohio,OH,43081-1685,US,40.081487,-82.849515,America/New_York,Pfresh,125207,614-741-8249,39,39049,39049007209,390490072091000,18140,198,Franklin County,"Columbus, OH",TRUE,"Columbus-Marion-Zanesville, OH"
2488,western-hills,https://www.target.com/sl/western-hills/2488,Western Hills,Open,6150 Glenway Ave,Cincinnati,Hamilton,Ohio,OH,45211-6319,US,39.144703,-84.619454,America/New_York,Pfresh,138021,513-719-1076,39,39061,39061010201,390610102013000,17140,178,Hamilton County,"Cincinnati, OH-KY-IN",TRUE,"Cincinnati-Wilmington, OH-KY-IN"
2489,brooksville,https://www.target.com/sl/brooksville/2489,Brooksville,Open,3101 Aerial Way,Brooksville,Hernando,Florida,FL,34604-0629,US,28.479153,-82.479327,America/New_York,Pfresh,133062,352-593-2168,12,12053,12053040911,120530409112005,45300,,Hernando County,"Tampa-St. Petersburg-Clearwater, FL",TRUE,
2490,hillside,https://www.target.com/sl/hillside/2490,Hillside,Open,130 S Mannheim Rd,Hillside,Cook,Illinois,IL,60162-1821,US,41.867936,-87.88726,America/Chicago,SuperTarget,186147,708-375-5071,17,17031,17031818401,170318184012005,16980,176,Cook County,"Chicago-Naperville-Elgin, IL-IN",TRUE,"Chicago-Naperville, IL-IN-WI"
2491,sun-prairie,https://www.target.com/sl/sun-prairie/2491,Sun Prairie,Open,660 S Grand Ave,Sun Prairie,Dane,Wisconsin,WI,53590-9832,US,43.170684,-89.267363,America/Chicago,Pfresh,134511,608-834-5600,55,55025,55025011404,550250114041019,31540,357,Dane County,"Madison, WI",TRUE,"Madison-Janesville-Beloit, WI"
2492,sacramento-east,https://www.target.com/sl/sacramento-east/2492,Sacramento East,Open,6507 4th Ave,Sacramento,Sacramento,California,CA,95817-2611,US,38.549206,-121.426579,America/Los_Angeles,Pfresh,139188,916-503-3678,06,06067,06067001701,060670017011012,40900,472,Sacramento County,"Sacramento-Roseville-Folsom, CA",TRUE,"Sacramento-Roseville, CA"
2493,winder,https://www.target.com/sl/winder/2493,Winder,Open,916 Loganville Hwy,Bethlehem,Barrow,Georgia,GA,30620-2145,US,33.942788,-83.752011,America/New_York,Pfresh,133672,678-975-3060,13,13013,13013180503,130131805032012,12060,122,Barrow County,"Atlanta-Sandy Springs-Roswell, GA",TRUE,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL"
2494,houston-south,https://www.target.com/sl/houston-south/2494,Houston South,Open,8503 S Sam Houston Pkwy E,Houston,Harris,Texas,TX,77075-4857,US,29.60213,-95.26457,America/Chicago,Pfresh,131777,713-343-8300,48,48201,48201350104,482013501042006,26420,288,Harris County,"Houston-Pasadena-The Woodlands, TX",TRUE,"Houston-Pasadena, TX"
2495,pflugerville,https://www.target.com/sl/pflugerville/2495,Pflugerville,Open,18700 Limestone Commercial Dr,Pflugerville,Travis,Texas,TX,78660-6545,US,30.467371,-97.598124,America/Chicago,SuperTarget,185881,512-687-2064,48,48453,48453046100,484530461001037,12420,,Travis County,"Austin-Round Rock-San Marcos, TX",TRUE,
2496,uwchlan-township,https://www.target.com/sl/uwchlan-township/2496,Uwchlan Township,Open,180 Eagleview Blvd,Exton,Chester,Pennsylvania,PA,19341-3012,US,40.05259,-75.665338,America/New_York,Pfresh,126854,484-713-0150,42,42029,42029304405,420293044053001,37980,428,Chester County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
2497,n-las-vegas-deer-sp,https://www.target.com/sl/n-las-vegas-deer-sp/2497,N Las Vegas Deer SP,Open,7090 N 5th St,North Las Vegas,Clark,Nevada,NV,89084-1333,US,36.288669,-115.133095,America/Los_Angeles,Pfresh,132478,702-216-4501,32,32003,32003003659,320030036592017,29820,332,Clark County,"Las Vegas-Henderson-North Las Vegas, NV",TRUE,"Las Vegas-Henderson, NV"
2498,rogers,https://www.target.com/sl/rogers/2498,Rogers,Open,2404 Promenade Blvd,Rogers,Benton,Arkansas,AR,72758-9080,US,36.299936,-94.173146,America/Chicago,Pfresh,137884,479-986-1100,05,05007,05007020405,050070204052016,22220,,Benton County,"Fayetteville-Springdale-Rogers, AR",TRUE,
2499,murrieta-north,https://www.target.com/sl/murrieta-north/2499,Murrieta North,Open,27818 Clinton Keith Rd,Murrieta,Riverside,California,CA,92562-8554,US,33.603888,-117.173596,America/Los_Angeles,SuperTarget,179887,951-704-1123,06,06065,06065043278,060650432784015,40140,348,Riverside County,"Riverside-San Bernardino-Ontario, CA",TRUE,"Los Angeles-Long Beach, CA"
2501,hampton,https://www.target.com/sl/hampton/2501,Hampton,Open,5001 Holt Ave,Hampton,Hampton City,Virginia,VA,23666-2282,US,37.042442,-76.392446,America/New_York,Pfresh,143176,757-951-2300,51,51650,51650010315,516500103151024,47260,545,Hampton city,"Virginia Beach-Chesapeake-Norfolk, VA-NC",TRUE,"Virginia Beach-Chesapeake, VA-NC"
2503,hoover-west,https://www.target.com/sl/hoover-west/2503,Hoover West,Open,5561 Grove Blvd,Birmingham,Jefferson,Alabama,AL,35226-4600,US,33.361598,-86.852559,America/Chicago,SuperTarget,185881,205-747-1654,01,01073,01073014414,010730144142005,13820,142,Jefferson County,"Birmingham, AL",TRUE,"Birmingham-Cullman-Talladega, AL"
2516,allen-north,https://www.target.com/sl/allen-north/2516,Allen North,Open,150 E Stacy Rd,Allen,Collin,Texas,TX,75002-8756,US,33.123517,-96.662084,America/Chicago,SuperTarget,191510,469-342-2004,48,48085,48085031508,480850315081017,19100,206,Collin County,"Dallas-Fort Worth-Arlington, TX",TRUE,"Dallas-Fort Worth, TX-OK"
2519,inver-grove-heights,https://www.target.com/sl/inver-grove-heights/2519,Inver Grove Heights,Open,7841 Amana Trail,Inver Grove Heights,Dakota,Minnesota,MN,55077-2609,US,44.836017,-93.08777,America/Chicago,Pfresh,135503,651-234-2949,27,27037,27037060505,270370605052017,33460,378,Dakota County,"Minneapolis-St. Paul-Bloomington, MN-WI",TRUE,"Minneapolis-St. Paul, MN-WI"
2520,lewisville-state-highway-121,https://www.target.com/sl/lewisville-state-highway-121/2520,Lewisville State Highway 121,Open,4760 State Highway 121,Lewisville,Denton,Texas,TX,75056-2913,US,33.064037,-96.885036,America/Chicago,SuperTarget,185661,469-287-0346,48,48121,48121021653,481210216531010,19100,206,Denton County,"Dallas-Fort Worth-Arlington, TX",TRUE,"Dallas-Fort Worth, TX-OK"
2523,portland-cascade-station,https://www.target.com/sl/portland-cascade-station/2523,Portland Cascade Station,Open,9401 NE Cascades Pkwy,Portland,Multnomah,Oregon,OR,97220-6824,US,45.57659,-122.564823,America/Los_Angeles,Pfresh,137955,971-230-1930,41,41051,41051007300,410510073001029,38900,440,Multnomah County,"Portland-Vancouver-Hillsboro, OR-WA",TRUE,"Portland-Vancouver-Salem, OR-WA"
2524,bakersfield-central,https://www.target.com/sl/bakersfield-central/2524,Bakersfield Central,Open,2901 Ming Ave,Bakersfield,Kern,California,CA,93304-4144,US,35.336984,-119.036604,America/Los_Angeles,Pfresh,147760,661-617-2000,06,06029,06029002901,060290029012002,12540,,Kern County,"Bakersfield-Delano, CA",TRUE,
2525,blue-springs,https://www.target.com/sl/blue-springs/2525,Blue Springs,Open,1040 NE CORONADO,Blue Springs,Jackson,Missouri,MO,64014-2971,US,39.023798,-94.248863,America/Chicago,Pfresh,131890,816-622-3400,29,29095,29095014128,290950141281018,28140,312,Jackson County,"Kansas City, MO-KS",TRUE,"Kansas City-Overland Park-Kansas City, MO-KS"
2526,cedar-falls,https://www.target.com/sl/cedar-falls/2526,Cedar Falls,Open,214 Viking Plaza Dr,Cedar Falls,Black Hawk,Iowa,IA,50613-6936,US,42.481499,-92.443661,America/Chicago,Pfresh,127696,319-553-1120,19,19013,19013002601,190130026012027,47940,,Black Hawk County,"Waterloo-Cedar Falls, IA",TRUE,
2527,cheltenham,https://www.target.com/sl/cheltenham/2527,Cheltenham,Open,2450 Shoppers Ln,Wyncote,Montgomery,Pennsylvania,PA,19095-2960,US,40.076229,-75.155305,America/New_York,Pfresh,134550,267-628-3280,42,42091,42091202500,420912025002011,37980,428,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
2528,chili,https://www.target.com/sl/chili/2528,Chili,Open,3181 Chili Ave,Rochester,Monroe,New York,NY,14624-5409,US,43.104625,-77.74614,America/New_York,Pfresh,127875,585-571-3979,36,36055,36055014602,360550146023004,40380,464,Monroe County,"Rochester, NY",TRUE,"Rochester-Batavia-Seneca Falls, NY"
2529,exeter-township,https://www.target.com/sl/exeter-township/2529,Exeter Township,Open,4599 Perkiomen Ave,Reading,Berks,Pennsylvania,PA,19606-3201,US,40.308325,-75.859418,America/New_York,Pfresh,133986,484-651-1920,42,42011,42011012106,420110121061018,39740,428,Berks County,"Reading, PA",TRUE,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
2530,greenland,https://www.target.com/sl/greenland/2530,Greenland,Open,1450 Greenland Rd,Greenland,Rockingham,New Hampshire,NH,03840-2438,US,43.048951,-70.818587,America/New_York,Pfresh,124130,603-501-1470,33,33015,33015107500,330151075003015,14460,148,Rockingham County,"Boston-Cambridge-Newton, MA-NH",TRUE,"Boston-Worcester-Providence, MA-RI-NH"
2531,hammond,https://www.target.com/sl/hammond/2531,Hammond,Open,2030 Hammond Square Dr,Hammond,Tangipahoa Parish,Louisiana,LA,70403-6156,US,30.480532,-90.461589,America/Chicago,Pfresh,127494,985-277-3203,22,22105,22105954503,221059545032022,25220,132,Tangipahoa Parish,"Hammond, LA",TRUE,"Baton Rouge-Hammond, LA"
2532,hanover,https://www.target.com/sl/hanover/2532,Hanover,Open,1167 Washington St,Hanover,Plymouth,Massachusetts,MA,02339-1643,US,42.137401,-70.83883,America/New_York,Pfresh,138013,781-499-1961,25,25023,25023503101,250235031011026,14460,148,Plymouth County,"Boston-Cambridge-Newton, MA-NH",TRUE,"Boston-Worcester-Providence, MA-RI-NH"
2533,huntsville,https://www.target.com/sl/huntsville/2533,Huntsville,Open,259 Interstate 45 S,Huntsville,Walker,Texas,TX,77340-4903,US,30.70689,-95.566244,America/Chicago,Pfresh,128436,936-649-3073,48,48471,48471790301,484717903011007,26660,288,Walker County,"Huntsville, TX",FALSE,"Houston-Pasadena, TX"
2534,kenner,https://www.target.com/sl/kenner/2534,Kenner,Open,1401 W Esplanade Ave,Kenner,Jefferson Parish,Louisiana,LA,70065-2845,US,30.017065,-90.247514,America/Chicago,Pfresh,137867,504-617-4859,22,22051,22051020507,220510205071000,35380,406,Jefferson Parish,"New Orleans-Metairie, LA",TRUE,"New Orleans-Metairie-Slidell, LA-MS"
2536,lower-nazareth,https://www.target.com/sl/lower-nazareth/2536,Lower Nazareth,Open,3835 Dryland Way,Easton,Northampton,Pennsylvania,PA,18045-8208,US,40.712682,-75.28814,America/New_York,Pfresh,132090,610-250-5280,42,42095,42095016902,420950169021014,10900,106,Northampton County,"Allentown-Bethlehem-Easton, PA-NJ",TRUE,"Allentown-Bethlehem-East Stroudsburg, PA-NJ"
2537,malvern,https://www.target.com/sl/malvern/2537,Malvern,Open,455 Carnegie Blvd,Malvern,Chester,Pennsylvania,PA,19355-8599,US,40.049365,-75.520028,America/New_York,Pfresh,138104,484-913-3750,42,42029,42029302103,420293021031004,37980,428,Chester County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
2538,martinsburg,https://www.target.com/sl/martinsburg/2538,Martinsburg,Open,436 Retail Commons Pkwy,Martinsburg,Berkeley,West Virginia,WV,25403-6183,US,39.437745,-77.991967,America/New_York,Pfresh,127759,304-264-5200,54,54003,54003971902,540039719022001,25180,548,Berkeley County,"Hagerstown-Martinsburg, MD-WV",TRUE,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
2540,sioux-falls-east,https://www.target.com/sl/sioux-falls-east/2540,Sioux Falls East,Open,1021 Highline Pl,Sioux Falls,Minnehaha,South Dakota,SD,57110-1000,US,43.539039,-96.654829,America/Chicago,Pfresh,134375,605-333-5600,46,46099,46099000407,460990004072004,43620,,Minnehaha County,"Sioux Falls, SD-MN",TRUE,
2542,tulsa-south,https://www.target.com/sl/tulsa-south/2542,Tulsa South,Open,10019 S Memorial Dr,Tulsa,Tulsa,Oklahoma,OK,74133-6103,US,36.018796,-95.884218,America/Chicago,SuperTarget,187127,918-615-5000,40,40143,40143007630,401430076301025,46140,538,Tulsa County,"Tulsa, OK",TRUE,"Tulsa-Bartlesville-Muskogee, OK"
2544,warren,https://www.target.com/sl/warren/2544,Warren,Open,28800 Dequindre Rd,Warren,Macomb,Michigan,MI,48092-2466,US,42.50366,-83.0833,America/New_York,Pfresh,137304,586-353-1150,26,26099,26099262300,260992623003001,19820,220,Macomb County,"Detroit-Warren-Dearborn, MI",TRUE,"Detroit-Warren-Ann Arbor, MI"
2545,warwick-township,https://www.target.com/sl/warwick-township/2545,Warwick Township,Open,960 Lititz Pike,Lititz,Lancaster,Pennsylvania,PA,17543-9328,US,40.132429,-76.307023,America/New_York,Pfresh,133178,717-627-8250,42,42071,42071012105,420710121052019,29540,,Lancaster County,"Lancaster, PA",TRUE,
2546,waukesha-south,https://www.target.com/sl/waukesha-south/2546,Waukesha South,Open,1250 W Sunset Dr,Waukesha,Waukesha,Wisconsin,WI,53189-8423,US,42.98974,-88.2592,America/Chicago,Pfresh,134173,262-832-1272,55,55133,55133202301,551332023011007,33340,376,Waukesha County,"Milwaukee-Waukesha, WI",TRUE,"Milwaukee-Racine-Waukesha, WI"
