store_name,store_id,street_address,city_name,state_id,state_name,postal_code,country_id,lat,lng,telephone,email,store_website,county_fips,county_name,cbsa_fips,cbsa_name,cbsa_metro,csa_fips,csa_name,timezone
Walmart Supercenter,1331,"2400 Michigan St, Sidney, OH 45365",Sidney,OH,Ohio,45365,US,40.2901,-84.1918,937-498-2371,,https://www.walmart.com/store/1331-sidney-oh,39149,Shelby,43380,"Sidney, OH",FALSE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1595,"555 Colemans Crossing Blvd, Marysville, OH 43040",Marysville,OH,Ohio,43040,US,40.2304,-83.3458,937-644-2800,,https://www.walmart.com/store/1595-marysville-oh,39159,Union,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,3300,"1257 Bellefontaine St, Wapakoneta, OH 45895",Wapakoneta,OH,Ohio,45895,US,40.562,-84.1778,419-738-0474,,https://www.walmart.com/store/3300-wapakoneta-oh,39011,Auglaize,47540,"Wapakoneta, OH",FALSE,338,"Lima-Van Wert-Celina, OH",America/New_York
Walmart Supercenter,3206,"2400 Harding Hwy, Lima, OH 45804",Lima,OH,Ohio,45804,US,40.7289,-84.06,419-222-4466,,https://www.walmart.com/store/3206-lima-oh,39003,Allen,30620,"Lima, OH",TRUE,338,"Lima-Van Wert-Celina, OH",America/New_York
Walmart Supercenter,1330,"2450 Allentown Rd, Lima, OH 45805",Lima,OH,Ohio,45805,US,40.751,-84.1523,419-224-3168,,https://www.walmart.com/store/1330-lima-oh,39003,Allen,30620,"Lima, OH",TRUE,338,"Lima-Van Wert-Celina, OH",America/New_York
Walmart Supercenter,1913,"131 W Gypsy Lane Rd, Bowling Green, OH 43402",Bowling Green,OH,Ohio,43402,US,41.3554,-83.6531,419-352-3776,,https://www.walmart.com/store/1913-bowling-green-oh,39173,Wood,45780,"Toledo, OH",TRUE,,,America/New_York
Walmart Supercenter,3840,"1161 Trenton Ave, Findlay, OH 45840",Findlay,OH,Ohio,45840,US,41.056,-83.6725,419-425-2186,,https://www.walmart.com/store/3840-findlay-oh,39063,Hancock,22300,"Findlay, OH",FALSE,248,"Findlay-Tiffin, OH",America/New_York
Walmart Supercenter,1718,"2500 Tiffin Ave, Findlay, OH 45840",Findlay,OH,Ohio,45840,US,41.0571,-83.5945,419-425-1300,,https://www.walmart.com/store/1718-findlay-oh,39063,Hancock,22300,"Findlay, OH",FALSE,248,"Findlay-Tiffin, OH",America/New_York
Walmart Supercenter,1429,"2052 N State Route 53, Fremont, OH 43420",Fremont,OH,Ohio,43420,US,41.3745,-83.1199,419-334-3190,,https://www.walmart.com/store/1429-fremont-oh,39143,Sandusky,23380,"Fremont, OH",FALSE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1622,"2801 W State Route 18, Tiffin, OH 44883",Tiffin,OH,Ohio,44883,US,41.1121,-83.2215,419-448-4402,,https://www.walmart.com/store/1622-tiffin-oh,39147,Seneca,45660,"Tiffin, OH",FALSE,248,"Findlay-Tiffin, OH",America/New_York
Walmart Supercenter,2542,"1720 N Perry St, Ottawa, OH 45875",Ottawa,OH,Ohio,45875,US,41.0342,-84.0348,419-523-6995,,https://www.walmart.com/store/2542-ottawa-oh,39137,Putnam,,,FALSE,,,America/New_York
Walmart Supercenter,5385,"1804 N Clinton St, Defiance, OH 43512",Defiance,OH,Ohio,43512,US,41.3052,-84.3638,419-784-2390,,https://www.walmart.com/store/5385-defiance-oh,39039,Defiance,19580,"Defiance, OH",FALSE,,,America/New_York
Walmart Supercenter,3809,"1855 E Wyandot Ave, Upper Sandusky, OH 43351",Upper Sandusky,OH,Ohio,43351,US,40.8347,-83.2323,419-294-3404,,https://www.walmart.com/store/3809-upper-sandusky-oh,39175,Wyandot,,,FALSE,,,America/New_York
Walmart Supercenter,1750,"1546 Marion-mt. Gilead Road, Marion, OH 43302",Marion,OH,Ohio,43302,US,40.5836,-83.0874,740-389-3404,,https://www.walmart.com/store/1750-marion-oh,39101,Marion,32020,"Marion, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,3262,"61205 Southgate Rd, Cambridge, OH 43725",Cambridge,OH,Ohio,43725,US,39.9893,-81.5767,740-439-5743,,https://www.walmart.com/store/3262-cambridge-oh,39059,Guernsey,15740,"Cambridge, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2209,"2850 Maple Ave, Zanesville, OH 43701",Zanesville,OH,Ohio,43701,US,39.9775,-82.0116,740-455-9001,,https://www.walmart.com/store/2209-zanesville-oh,39119,Muskingum,49780,"Zanesville, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,1937,"23605 Airport Rd, Coshocton, OH 43812",Coshocton,OH,Ohio,43812,US,40.2951,-81.8503,740-622-1278,,https://www.walmart.com/store/1937-coshocton-oh,39031,Coshocton,18740,"Coshocton, OH",FALSE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,3581,"2850 Maysville Pike, Zanesville, OH 43701",Zanesville,OH,Ohio,43701,US,39.8934,-82.0404,740-452-3282,,https://www.walmart.com/store/3581-zanesville-oh,39119,Muskingum,49780,"Zanesville, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,5184,"6674 Winchester Blvd, Canal Winchester, OH 43110",Canal Winchester,OH,Ohio,43110,US,39.8526,-82.8241,614-833-3930,,https://www.walmart.com/store/5184-canal-winchester-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2726,"2793 Taylor Road Ext, Reynoldsburg, OH 43068",Reynoldsburg,OH,Ohio,43068,US,39.9385,-82.7852,614-367-1015,,https://www.walmart.com/store/2726-reynoldsburg-oh,39045,Fairfield,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,3447,"3657 E Main St, Whitehall, OH 43213",Whitehall,OH,Ohio,43213,US,39.9557,-82.9017,614-239-7509,,https://www.walmart.com/store/3447-whitehall-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,3792,"2687 N Memorial Dr, Lancaster, OH 43130",Lancaster,OH,Ohio,43130,US,39.7403,-82.6421,740-687-0323,,https://www.walmart.com/store/3792-lancaster-oh,39045,Fairfield,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,5466,"1693 Stringtown Rd, Grove City, OH 43123",Grove City,OH,Ohio,43123,US,39.8758,-83.0431,614-539-8560,,https://www.walmart.com/store/5466-grove-city-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2098,"3900 Morse Rd, Columbus, OH 43219",Columbus,OH,Ohio,43219,US,40.0605,-82.9132,614-476-2070,,https://www.walmart.com/store/2098-columbus-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,5185,"1221 Georgesville Rd, Columbus, OH 43228",Columbus,OH,Ohio,43228,US,39.9271,-83.12,614-275-9811,,https://www.walmart.com/store/5185-columbus-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,1427,"1470 S Court St, Circleville, OH 43113",Circleville,OH,Ohio,43113,US,39.5826,-82.9489,740-477-3678,,https://www.walmart.com/store/1427-circleville-oh,39129,Pickaway,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,5857,"50 E Schrock Rd, Westerville, OH 43081",Westerville,OH,Ohio,43081,US,40.1093,-82.9245,614-948-4402,,https://www.walmart.com/store/5857-westerville-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2426,"5200 West Pointe Plaza, Columbus, OH 43228",Columbus,OH,Ohio,43228,US,39.9837,-83.1452,614-876-7850,,https://www.walmart.com/store/2426-columbus-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,3812,"2700 Bethel Rd, Columbus, OH 43220",Columbus,OH,Ohio,43220,US,40.0667,-83.0895,614-326-0083,,https://www.walmart.com/store/3812-columbus-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,1594,"911 Hebron Rd, Heath, OH 43056",Heath,OH,Ohio,43056,US,40.0286,-82.4514,740-522-5841,,https://www.walmart.com/store/1594-heath-oh,39089,Licking,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2471,"5900 Britton Pkwy, Dublin, OH 43016",Dublin,OH,Ohio,43016,US,40.0736,-83.1378,614-717-9660,,https://www.walmart.com/store/2471-dublin-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2774,"7730 Sawmill Rd, Dublin, OH 43016",Dublin,OH,Ohio,43016,US,40.1234,-83.0874,614-943-6503,,https://www.walmart.com/store/2774-dublin-oh,39049,Franklin,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2725,"8659 Columbus Pike, Lewis Center, OH 43035",Lewis Center,OH,Ohio,43035,US,40.1651,-83.0165,740-657-1341,,https://www.walmart.com/store/2725-lewis-center-oh,39041,Delaware,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,3580,"1315 N 21st St, Newark, OH 43055",Newark,OH,Ohio,43055,US,40.0842,-82.4283,740-364-9090,,https://www.walmart.com/store/3580-newark-oh,39089,Licking,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart,1990,"1760 Columbus Pike, Delaware, OH 43015",Delaware,OH,Ohio,43015,US,40.266,-83.0735,740-363-9931,,https://www.walmart.com/store/1990-delaware-oh,39041,Delaware,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,5203,"375 Lafayette St, London, OH 43140",London,OH,Ohio,43140,US,39.9088,-83.4287,740-852-1507,,https://www.walmart.com/store/5203-london-oh,39097,Madison,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2400,"85 River Trce, Chillicothe, OH 45601",Chillicothe,OH,Ohio,45601,US,39.3474,-82.9707,740-774-4800,,https://www.walmart.com/store/2400-chillicothe-oh,39141,Ross,17060,"Chillicothe, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2572,"990 W Emmitt Ave, Waverly, OH 45690",Waverly,OH,Ohio,45690,US,39.1107,-82.9995,740-947-1700,,https://www.walmart.com/store/2572-waverly-oh,39131,Pike,,,FALSE,,,America/New_York
Walmart Supercenter,1883,"3942 Brodhead Rd, Monaca, PA 15061",Monaca,PA,Pennsylvania,15061,US,40.6787,-80.3014,724-773-2929,,https://www.walmart.com/store/1883-monaca-pa,42007,Beaver,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,1948,"400 Three Springs Dr, Weirton, WV 26062",Weirton,WV,West Virginia,26062,US,40.3903,-80.5495,304-723-3445,,https://www.walmart.com/store/1948-weirton-wv,54009,Brooke,48260,"Weirton-Steubenville, WV-OH",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,2193,"100 Mall Dr, Steubenville, OH 43952",Steubenville,OH,Ohio,43952,US,40.3698,-80.6758,740-266-7136,,https://www.walmart.com/store/2193-steubenville-oh,39081,Jefferson,48260,"Weirton-Steubenville, WV-OH",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,4643,"1500 Economy Way, Baden, PA 15005",Baden,PA,Pennsylvania,15005,US,40.6582,-80.2266,724-390-9016,,https://www.walmart.com/store/4643-baden-pa,42007,Beaver,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,4644,"7500 University Boulevard, Moon Township, PA 15108",Moon Township,PA,Pennsylvania,15108,US,40.5157,-80.2241,412-893-0143,,https://www.walmart.com/store/4644-moon-township-pa,42003,Allegheny,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,2300,"250 Summit Park Dr, Pittsburgh, PA 15275",Pittsburgh,PA,Pennsylvania,15275,US,40.4473,-80.1763,412-788-9079,,https://www.walmart.com/store/2300-pittsburgh-pa,42003,Allegheny,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,1770,"20245 Route 19, Cranberry Township, PA 16066",Cranberry Township,PA,Pennsylvania,16066,US,40.6945,-80.1027,724-772-4550,,https://www.walmart.com/store/1770-cranberry-township-pa,42019,Butler,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart,5040,"2200 Washington Pike, Carnegie, PA 15106",Carnegie,PA,Pennsylvania,15106,US,40.3869,-80.0958,412-429-1285,,https://www.walmart.com/store/5040-carnegie-pa,42003,Allegheny,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart,2603,"300 Walmart Dr, Gibsonia, PA 15044",Gibsonia,PA,Pennsylvania,15044,US,40.6231,-79.9465,724-449-2700,,https://www.walmart.com/store/2603-gibsonia-pa,42003,Allegheny,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart,5381,"5055 Library Rd, Bethel Park, PA 15102",Bethel Park,PA,Pennsylvania,15102,US,40.339,-80.0235,412-831-0459,,https://www.walmart.com/store/5381-bethel-park-pa,42003,Allegheny,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,1445,"2826 East Harbor Rd, Port Clinton, OH 43452",Port Clinton,OH,Ohio,43452,US,41.5205,-82.8633,419-732-3369,,https://www.walmart.com/store/1445-port-clinton-oh,39123,Ottawa,41780,"Sandusky, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Clinic Pharmacy,7256,"18562 Buffalo Rd, Buffalo, WV 25033",Buffalo,WV,West Virginia,25033,US,38.6003,-81.9945,304-937-4204,,https://www.walmart.com/store/7256-buffalo-wv,54079,Putnam,,,FALSE,,,America/New_York
Walmart Supercenter,1450,"200 Academy Dr, Ripley, WV 25271",Ripley,WV,West Virginia,25271,US,38.829,-81.7194,304-372-4482,,https://www.walmart.com/store/1450-ripley-wv,54035,Jackson,,,FALSE,,,America/New_York
Walmart Supercenter,2576,"100 Nitro Market Pl, Cross Lanes, WV 25313",Cross Lanes,WV,West Virginia,25313,US,38.4113,-81.8076,304-769-0100,,https://www.walmart.com/store/2576-cross-lanes-wv,54039,Kanawha,,,FALSE,,,America/New_York
Walmart Supercenter,2078,"804 Pike St, Marietta, OH 45750",Marietta,OH,Ohio,45750,US,39.4067,-81.4182,740-376-9030,,https://www.walmart.com/store/2078-marietta-oh,39167,Washington,31930,"Marietta, OH",FALSE,425,"Parkersburg-Marietta-Vienna, WV-OH",America/New_York
Walmart Supercenter,2199,"50739 Valley Plaza Dr, Saint Clairsville, OH 43950",Saint Clairsville,OH,Ohio,43950,US,40.0758,-80.8751,740-695-8410,,https://www.walmart.com/store/2199-saint-clairsville-oh,39013,Belmont,48540,"Wheeling, WV-OH",TRUE,,,America/New_York
Walmart Supercenter,2852,"10 Walmart Dr, Moundsville, WV 26041",Moundsville,WV,West Virginia,26041,US,39.9265,-80.7499,304-843-1580,,https://www.walmart.com/store/2852-moundsville-wv,54051,Marshall,48540,"Wheeling, WV-OH",TRUE,,,America/New_York
Walmart Supercenter,5088,"450 Stewart Ln, Triadelphia, WV 26059",Triadelphia,WV,West Virginia,26059,US,40.0582,-80.6052,304-547-1726,,https://www.walmart.com/store/5088-triadelphia-wv,54069,Ohio,48540,"Wheeling, WV-OH",TRUE,,,America/New_York
Walmart Supercenter,2684,"1142 S Bridge St, New Martinsville, WV 26155",New Martinsville,WV,West Virginia,26155,US,39.6566,-80.8595,304-455-6522,,https://www.walmart.com/store/2684-new-martinsville-wv,54103,Wetzel,,,FALSE,,,America/New_York
Walmart Supercenter,1739,"30 Trinity Point Dr, Washington, PA 15301",Washington,PA,Pennsylvania,15301,US,40.1827,-80.2218,724-229-4020,,https://www.walmart.com/store/1739-washington-pa,42125,Washington,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,231,"1419 N Country Club Rd, Ada, OK 74820",Ada,OK,Oklahoma,74820,US,34.789,-96.6526,580-332-2232,,https://www.walmart.com/store/231-ada-ok,40123,Pontotoc,10220,"Ada, OK",FALSE,,,America/Chicago
Walmart Supercenter,225,"2705 W Broadway Ave, Sulphur, OK 73086",Sulphur,OK,Oklahoma,73086,US,34.5039,-97.0042,580-622-6146,,https://www.walmart.com/store/225-sulphur-ok,40099,Murray,,,FALSE,,,America/Chicago
Walmart,210,"500 East Highway 270, Holdenville, OK 74848",Holdenville,OK,Oklahoma,74848,US,35.0877,-96.3813,405-379-6688,,https://www.walmart.com/store/210-holdenville-ok,40063,Hughes,,,FALSE,,,America/Chicago
Walmart Supercenter,1043,"2008 W Grant Ave, Pauls Valley, OK 73075",Pauls Valley,OK,Oklahoma,73075,US,34.737,-97.2488,405-238-7353,,https://www.walmart.com/store/1043-pauls-valley-ok,40049,Garvin,,,FALSE,,,America/Chicago
Walmart Supercenter,123,"1500 E Wrangler Blvd, Seminole, OK 74868",Seminole,OK,Oklahoma,74868,US,35.2467,-96.6544,405-382-5290,,https://www.walmart.com/store/123-seminole-ok,40133,Seminole,,,FALSE,,,America/Chicago
Walmart Supercenter,479,"2500 N Main St, Altus, OK 73521",Altus,OK,Oklahoma,73521,US,34.6641,-99.332,580-482-8189,,https://www.walmart.com/store/479-altus-ok,40065,Jackson,11060,"Altus, OK",FALSE,,,America/Chicago
Walmart,607,"923 W 11th St, Hobart, OK 73651",Hobart,OK,Oklahoma,73651,US,35.0159,-99.1043,580-726-5693,,https://www.walmart.com/store/607-hobart-ok,40075,Kiowa,,,FALSE,,,America/Chicago
Walmart Supercenter,3229,"3800 Us Highway 287 W, Vernon, TX 76384",Vernon,TX,Texas,76384,US,34.1611,-99.3056,940-552-8029,,https://www.walmart.com/store/3229-vernon-tx,48487,Wilbarger,46900,"Vernon, TX",FALSE,,,America/Chicago
Walmart Supercenter,178,"914 E Oklahoma Blvd, Alva, OK 73717",Alva,OK,Oklahoma,73717,US,36.7995,-98.645,580-327-4021,,https://www.walmart.com/store/178-alva-ok,40151,Woods,,,FALSE,,,America/Chicago
Walmart Supercenter,162,"1201 W Petree Rd, Anadarko, OK 73005",Anadarko,OK,Oklahoma,73005,US,35.0601,-98.2624,405-247-2535,,https://www.walmart.com/store/162-anadarko-ok,40015,Caddo,,,FALSE,,,America/Chicago
Walmart Supercenter,113,"2001 S 1st St, Chickasha, OK 73018",Chickasha,OK,Oklahoma,73018,US,35.0309,-97.9311,405-224-1867,,https://www.walmart.com/store/113-chickasha-ok,40051,Grady,36420,"Oklahoma City, OK",TRUE,416,"Oklahoma City-Shawnee, OK",America/Chicago
Walmart Supercenter,269,"1002 Nw Sheridan Rd, Lawton, OK 73505",Lawton,OK,Oklahoma,73505,US,34.6191,-98.4243,580-355-9070,,https://www.walmart.com/store/269-lawton-ok,40031,Comanche,30020,"Lawton, OK",TRUE,334,"Lawton-Duncan, OK",America/Chicago
Walmart Supercenter,5071,"6301 Nw Quannah Parker Trl, Lawton, OK 73505",Lawton,OK,Oklahoma,73505,US,34.6324,-98.4716,580-510-9130,,https://www.walmart.com/store/5071-lawton-ok,40031,Comanche,30020,"Lawton, OK",TRUE,334,"Lawton-Duncan, OK",America/Chicago
Walmart Supercenter,227,"2400 S Country Club Rd, El Reno, OK 73036",El Reno,OK,Oklahoma,73036,US,35.5117,-97.973,405-262-7354,,https://www.walmart.com/store/227-el-reno-ok,40017,Canadian,36420,"Oklahoma City, OK",TRUE,416,"Oklahoma City-Shawnee, OK",America/Chicago
Walmart Neighborhood Market,2984,"3745 Sw Lee Blvd, Lawton, OK 73505",Lawton,OK,Oklahoma,73505,US,34.5948,-98.439,580-713-7702,,https://www.walmart.com/store/2984-lawton-ok,40031,Comanche,30020,"Lawton, OK",TRUE,334,"Lawton-Duncan, OK",America/Chicago
Walmart Supercenter,129,"1715 N Commerce St, Ardmore, OK 73401",Ardmore,OK,Oklahoma,73401,US,34.1933,-97.1433,580-226-1257,,https://www.walmart.com/store/129-ardmore-ok,40019,Carter,11620,"Ardmore, OK",FALSE,,,America/Chicago
Walmart Supercenter,1295,"1100 S 1st St, Madill, OK 73446",Madill,OK,Oklahoma,73446,US,34.0703,-96.7652,580-795-7383,,https://www.walmart.com/store/1295-madill-ok,40095,Marshall,,,FALSE,,,America/Chicago
Walmart,232,"1983 S Mississippi Ave, Atoka, OK 74525",Atoka,OK,Oklahoma,74525,US,34.3688,-96.1394,580-889-6676,,https://www.walmart.com/store/232-atoka-ok,40005,Atoka,,,FALSE,,,America/Chicago
Walmart Supercenter,975,"3712 W Main St, Durant, OK 74701",Durant,OK,Oklahoma,74701,US,33.9989,-96.4135,580-920-0234,,https://www.walmart.com/store/975-durant-ok,40013,Bryan,20460,"Durant, OK",FALSE,206,"Dallas-Fort Worth, TX-OK",America/Chicago
Walmart Supercenter,246,"700 W Rogers Blvd, Skiatook, OK 74070",Skiatook,OK,Oklahoma,74070,US,36.3707,-96.0113,918-396-1244,,https://www.walmart.com/store/246-skiatook-ok,40113,Osage,46140,"Tulsa, OK",TRUE,538,"Tulsa-Bartlesville-Muskogee, OK",America/Chicago
Walmart Neighborhood Market,4585,"11551 N 129th East Ave, Owasso, OK 74055",Owasso,OK,Oklahoma,74055,US,36.3217,-95.8296,918-371-3576,,https://www.walmart.com/store/4585-owasso-ok,40143,Tulsa,46140,"Tulsa, OK",TRUE,538,"Tulsa-Bartlesville-Muskogee, OK",America/Chicago
Walmart Supercenter,168,"12101 E 96th St N, Owasso, OK 74055",Owasso,OK,Oklahoma,74055,US,36.2946,-95.8382,918-272-6609,,https://www.walmart.com/store/168-owasso-ok,40143,Tulsa,46140,"Tulsa, OK",TRUE,538,"Tulsa-Bartlesville-Muskogee, OK",America/Chicago
Walmart Neighborhood Market,5840,"12912 E 86th St N, Owasso, OK 74055",Owasso,OK,Oklahoma,74055,US,36.2768,-95.8289,918-274-0030,,https://www.walmart.com/store/5840-owasso-ok,40143,Tulsa,46140,"Tulsa, OK",TRUE,538,"Tulsa-Bartlesville-Muskogee, OK",America/Chicago
